BrukerID,Kjonn,Alder,Jobb,Postkode
3030,1.0,35.0,0.0,95826.0
3031,0.0,50.0,0.0,94514.0
3032,0.0,56.0,,89156.0
3033,0.0,25.0,3.0,
3034,0.0,50.0,3.0,91911.0
3035,1.0,18.0,4.0,91360.0
3036,1.0,25.0,1.0,48911.0
3037,1.0,35.0,,19360.0
3038,1.0,25.0,1.0,22903.0
3039,1.0,18.0,7.0,60012.0
3040,1.0,,7.0,94024.0
3041,1.0,45.0,,33133.0
3042,0.0,25.0,4.0,91106.0
3043,0.0,35.0,1.0,94043.0
3044,,56.0,0.0,1606.0
3045,1.0,25.0,12.0,55346.0
3046,1.0,35.0,20.0,17112.0
3047,0.0,50.0,20.0,95404.0
3048,1.0,35.0,17.0,77566.0
3049,1.0,25.0,2.0,90035.0
3050,1.0,,17.0,94404.0
3051,1.0,18.0,,2151.0
3052,1.0,50.0,11.0,20852.0
3053,,,2.0,55105.0
3054,1.0,25.0,17.0,95209.0
3055,1.0,25.0,12.0,94121.0
3056,0.0,18.0,2.0,13603.0
3057,1.0,25.0,14.0,55406.0
3058,1.0,35.0,1.0,94549.0
3059,1.0,35.0,7.0,32444.0
3060,0.0,18.0,4.0,77581.0
3061,0.0,,20.0,2125.0
3062,1.0,45.0,17.0,54022.0
3063,1.0,25.0,20.0,90032.0
3064,1.0,,18.0,70817.0
3065,0.0,,6.0,54729.0
3066,1.0,18.0,4.0,70817.0
3067,1.0,35.0,17.0,17601.0
3068,1.0,,4.0,2138.0
3069,1.0,25.0,0.0,60201.0
3070,1.0,45.0,1.0,16673.0
3071,1.0,,20.0,84010.0
3072,0.0,45.0,0.0,96821.0
3073,1.0,25.0,0.0,10310.0
3074,0.0,50.0,16.0,13207.0
3075,1.0,,0.0,73003.0
3076,1.0,18.0,1.0,92802.0
3077,1.0,56.0,13.0,
3078,1.0,,4.0,55104.0
3079,1.0,45.0,7.0,98028.0
3080,1.0,25.0,2.0,60160.0
3081,1.0,18.0,17.0,75093.0
3082,1.0,25.0,7.0,94132.0
3083,1.0,35.0,11.0,96813.0
3084,1.0,25.0,0.0,43081.0
3085,1.0,25.0,4.0,92843.0
3086,0.0,25.0,0.0,94403.0
3087,1.0,45.0,17.0,97330.0
3088,1.0,56.0,,
3089,1.0,,14.0,40207.0
3090,1.0,25.0,5.0,4103.0
3091,1.0,25.0,7.0,60628.0
3092,,25.0,,90020.0
3093,1.0,,17.0,20742.0
3094,1.0,50.0,15.0,2474.0
3095,1.0,50.0,16.0,20015.0
3096,1.0,18.0,0.0,48314.0
3097,1.0,35.0,12.0,19050.0
3098,0.0,35.0,6.0,
3099,1.0,25.0,17.0,45694.0
3100,0.0,18.0,4.0,48108.0
3101,0.0,35.0,3.0,55112.0
3102,0.0,35.0,17.0,60618.0
3103,1.0,25.0,15.0,32603.0
3104,1.0,18.0,4.0,2111.0
3105,0.0,50.0,7.0,11771.0
3106,1.0,50.0,20.0,95236.0
3107,0.0,18.0,17.0,55449.0
3108,1.0,56.0,1.0,13210.0
3109,1.0,18.0,4.0,55410.0
3110,1.0,,7.0,8021.0
3111,1.0,18.0,,7030.0
3112,0.0,25.0,3.0,54016.0
3113,1.0,35.0,16.0,10472.0
3114,0.0,56.0,1.0,1060.0
3115,1.0,45.0,14.0,30005.0
3116,1.0,1.0,99.0,1597.0
3117,1.0,35.0,17.0,22315.0
3118,,1.0,10.0,6437.0
3119,0.0,25.0,,27705.0
3120,1.0,25.0,7.0,55112.0
3121,1.0,25.0,0.0,1701.0
3122,1.0,50.0,1.0,39401.0
3123,1.0,56.0,0.0,80210.0
3124,0.0,25.0,1.0,46807.0
3125,1.0,,17.0,98103.0
3126,0.0,25.0,11.0,43201.0
3127,1.0,45.0,7.0,46112.0
3128,1.0,50.0,14.0,92026.0
3129,,25.0,4.0,19104.0
3130,1.0,,17.0,95122.0
3131,1.0,50.0,16.0,49277.0
3132,1.0,25.0,20.0,93704.0
3133,0.0,1.0,10.0,95864.0
3134,1.0,25.0,17.0,693.0
3135,1.0,,2.0,11435.0
3136,1.0,25.0,12.0,89502.0
3137,0.0,25.0,4.0,
3138,1.0,25.0,12.0,
3139,1.0,18.0,15.0,2215.0
3140,1.0,25.0,7.0,94022.0
3141,0.0,,12.0,2478.0
3142,1.0,18.0,17.0,2139.0
3143,1.0,25.0,7.0,84095.0
3144,0.0,18.0,4.0,24060.0
3145,1.0,25.0,12.0,34170.0
3146,1.0,35.0,3.0,29425.0
3147,1.0,,0.0,61021.0
3148,1.0,25.0,14.0,60045.0
3149,1.0,18.0,20.0,49506.0
3150,1.0,,12.0,95677.0
3151,0.0,25.0,17.0,55412.0
3152,1.0,56.0,13.0,60506.0
3153,1.0,25.0,17.0,23454.0
3154,1.0,1.0,10.0,92106.0
3155,1.0,18.0,,87801.0
3156,1.0,25.0,0.0,77058.0
3157,1.0,35.0,7.0,60657.0
3158,0.0,35.0,1.0,
3159,1.0,35.0,7.0,3885.0
3160,0.0,,3.0,2113.0
3161,1.0,25.0,12.0,7436.0
3162,1.0,56.0,13.0,95129.0
3163,1.0,50.0,15.0,48103.0
3164,1.0,18.0,4.0,
3165,0.0,,14.0,10022.0
3166,0.0,50.0,0.0,2421.0
3167,1.0,25.0,20.0,94402.0
3168,0.0,50.0,,4086.0
3169,1.0,25.0,,48065.0
3170,1.0,35.0,7.0,54016.0
3171,0.0,18.0,5.0,48108.0
3172,1.0,35.0,7.0,90069.0
3173,1.0,,10.0,90274.0
3174,0.0,56.0,2.0,3431.0
3175,1.0,,4.0,30328.0
3176,1.0,50.0,13.0,33710.0
3177,1.0,25.0,17.0,77007.0
3178,0.0,,7.0,93060.0
3179,0.0,56.0,1.0,55105.0
3180,1.0,,12.0,97401.0
3181,0.0,18.0,1.0,
3182,1.0,35.0,7.0,76248.0
3183,1.0,25.0,7.0,98115.0
3184,1.0,25.0,,24060.0
3185,0.0,35.0,2.0,33619.0
3186,1.0,,17.0,92886.0
3187,0.0,,4.0,10025.0
3188,1.0,25.0,15.0,85003.0
3189,0.0,35.0,1.0,23508.0
3190,1.0,,17.0,
3191,1.0,,1.0,90012.0
3192,1.0,1.0,10.0,
3193,0.0,18.0,4.0,27514.0
3194,0.0,,2.0,75214.0
3195,0.0,1.0,10.0,55391.0
3196,0.0,25.0,,10021.0
3197,1.0,35.0,,97333.0
3198,1.0,18.0,4.0,66044.0
3199,1.0,18.0,17.0,2140.0
3200,1.0,18.0,2.0,90069.0
3201,1.0,35.0,,46229.0
3202,,50.0,6.0,97005.0
3203,1.0,1.0,10.0,96782.0
3204,1.0,45.0,7.0,11576.0
3205,1.0,56.0,13.0,19119.0
3206,1.0,18.0,4.0,53211.0
3207,1.0,35.0,0.0,20755.0
3208,0.0,18.0,99.0,90024.0
3209,0.0,25.0,16.0,
3210,1.0,18.0,4.0,48104.0
3211,1.0,,6.0,62702.0
3212,0.0,45.0,1.0,32750.0
3213,0.0,35.0,1.0,46815.0
3214,1.0,56.0,0.0,6082.0
3215,1.0,35.0,7.0,94086.0
3216,0.0,25.0,2.0,10019.0
3217,1.0,25.0,7.0,53202.0
3218,1.0,18.0,12.0,53715.0
3219,0.0,25.0,12.0,60540.0
3220,0.0,25.0,14.0,34639.0
3221,0.0,25.0,3.0,74075.0
3222,1.0,56.0,19.0,91790.0
3223,1.0,,20.0,94546.0
3224,0.0,,0.0,2138.0
3225,1.0,50.0,12.0,1960.0
3226,1.0,45.0,0.0,73702.0
3227,1.0,,0.0,
3228,1.0,1.0,0.0,94525.0
3229,1.0,25.0,11.0,19130.0
3230,0.0,56.0,11.0,54401.0
3231,0.0,18.0,4.0,60014.0
3232,,56.0,14.0,91791.0
3233,1.0,56.0,15.0,94114.0
3234,1.0,45.0,3.0,55421.0
3235,,18.0,4.0,22032.0
3236,0.0,45.0,2.0,94558.0
3237,1.0,35.0,11.0,10538.0
3238,1.0,18.0,14.0,1604.0
3239,1.0,50.0,17.0,94611.0
3240,0.0,35.0,1.0,97374.0
3241,1.0,25.0,2.0,60123.0
3242,0.0,50.0,9.0,91941.0
3243,1.0,,17.0,55744.0
3244,1.0,25.0,7.0,29662.0
3245,0.0,25.0,4.0,50265.0
3246,1.0,18.0,,60451.0
3247,1.0,25.0,16.0,59079.0
3248,0.0,18.0,4.0,48109.0
3249,1.0,45.0,,6513.0
3250,0.0,25.0,6.0,48108.0
3251,1.0,45.0,5.0,60647.0
3252,1.0,,4.0,55344.0
3253,1.0,35.0,12.0,95864.0
3254,1.0,25.0,17.0,28083.0
3255,1.0,18.0,0.0,
3256,0.0,35.0,2.0,2879.0
3257,0.0,25.0,15.0,92507.0
3258,0.0,35.0,7.0,60201.0
3259,1.0,25.0,,18615.0
3260,1.0,25.0,4.0,37130.0
3261,1.0,25.0,12.0,53154.0
3262,1.0,45.0,15.0,60035.0
3263,1.0,25.0,17.0,55112.0
3264,0.0,45.0,1.0,76006.0
3265,1.0,,3.0,83687.0
3266,0.0,25.0,4.0,87110.0
3267,1.0,35.0,12.0,94025.0
3268,1.0,50.0,7.0,94709.0
3269,1.0,18.0,0.0,53051.0
3270,1.0,18.0,4.0,80521.0
3271,,35.0,7.0,1720.0
3272,0.0,35.0,,85024.0
3273,1.0,56.0,15.0,37830.0
3274,1.0,,0.0,11201.0
3275,1.0,35.0,,58503.0
3276,0.0,,19.0,92867.0
3277,1.0,50.0,11.0,90041.0
3278,1.0,25.0,17.0,85710.0
3279,0.0,18.0,4.0,90024.0
3280,1.0,25.0,4.0,10549.0
3281,1.0,25.0,2.0,22903.0
3282,1.0,50.0,7.0,68046.0
3283,0.0,1.0,10.0,94086.0
3284,1.0,,,94108.0
3285,1.0,25.0,12.0,95030.0
3286,1.0,,2.0,86701.0
3287,0.0,25.0,0.0,2138.0
3288,1.0,,,2151.0
3289,1.0,35.0,11.0,20879.0
3290,0.0,,10.0,26505.0
3291,0.0,,14.0,97367.0
3292,0.0,25.0,4.0,2141.0
3293,1.0,25.0,7.0,63105.0
3294,0.0,,4.0,53706.0
3295,1.0,,,80526.0
3296,,25.0,18.0,98115.0
3297,1.0,56.0,13.0,
3298,1.0,25.0,11.0,6851.0
3299,1.0,18.0,20.0,2038.0
3300,1.0,35.0,14.0,
3301,1.0,18.0,4.0,33143.0
3302,1.0,,6.0,55126.0
3303,1.0,18.0,17.0,63544.0
3304,1.0,,20.0,23225.0
3305,1.0,35.0,7.0,44306.0
3306,,35.0,7.0,22039.0
3307,,,,28270.0
3308,1.0,56.0,14.0,18954.0
3309,1.0,18.0,4.0,43201.0
3310,1.0,25.0,4.0,94110.0
3311,1.0,25.0,20.0,
3312,1.0,25.0,12.0,
3313,0.0,35.0,17.0,98201.0
3314,1.0,,14.0,94306.0
3315,1.0,25.0,20.0,19134.0
3316,0.0,50.0,,33149.0
3317,1.0,35.0,0.0,95409.0
3318,1.0,35.0,7.0,2127.0
3319,1.0,25.0,15.0,55902.0
3320,1.0,45.0,15.0,64081.0
3321,1.0,1.0,10.0,92846.0
3322,1.0,1.0,10.0,94707.0
3323,1.0,25.0,16.0,13090.0
3324,1.0,25.0,,
3325,1.0,25.0,4.0,32608.0
3326,0.0,,0.0,48067.0
3327,1.0,25.0,20.0,
3328,1.0,18.0,4.0,55414.0
3329,1.0,35.0,2.0,20818.0
3330,1.0,25.0,0.0,2478.0
3331,1.0,18.0,4.0,
3332,1.0,25.0,0.0,90046.0
3333,1.0,25.0,0.0,69301.0
3334,0.0,,4.0,98125.0
3335,1.0,35.0,,92683.0
3336,1.0,25.0,7.0,91436.0
3337,1.0,35.0,17.0,80537.0
3338,1.0,35.0,0.0,
3339,0.0,35.0,1.0,92103.0
3340,0.0,35.0,0.0,55116.0
3341,1.0,18.0,4.0,23186.0
3342,1.0,25.0,20.0,22032.0
3343,0.0,25.0,4.0,92648.0
3344,1.0,25.0,12.0,55405.0
3345,,25.0,,37212.0
3346,1.0,,15.0,28226.0
3347,1.0,,12.0,90034.0
3348,0.0,50.0,3.0,10128.0
3349,0.0,35.0,99.0,55014.0
3350,1.0,25.0,12.0,11413.0
3351,1.0,25.0,,2143.0
3352,0.0,25.0,20.0,60612.0
3353,1.0,35.0,,10025.0
3354,1.0,25.0,12.0,
3355,1.0,25.0,15.0,93107.0
3356,1.0,35.0,,19004.0
3357,0.0,35.0,,56007.0
3358,1.0,,17.0,
3359,1.0,25.0,0.0,97212.0
3360,1.0,45.0,0.0,30189.0
3361,1.0,1.0,0.0,
3362,0.0,45.0,6.0,84318.0
3363,1.0,35.0,7.0,48104.0
3364,1.0,25.0,7.0,11793.0
3365,1.0,35.0,,1060.0
3366,0.0,18.0,4.0,44509.0
3367,0.0,18.0,4.0,43235.0
3368,1.0,,4.0,961.0
3369,1.0,25.0,17.0,
3370,1.0,,19.0,
3371,0.0,25.0,7.0,
3372,1.0,18.0,4.0,26241.0
3373,1.0,35.0,7.0,10040.0
3374,0.0,25.0,14.0,90046.0
3375,1.0,18.0,3.0,64043.0
3376,1.0,25.0,12.0,53707.0
3377,1.0,,16.0,44691.0
3378,1.0,35.0,17.0,94022.0
3379,1.0,,4.0,75287.0
3380,1.0,18.0,4.0,92153.0
3381,0.0,25.0,9.0,92064.0
3382,1.0,35.0,0.0,55105.0
3383,1.0,50.0,7.0,19380.0
3384,0.0,25.0,14.0,48067.0
3385,1.0,,,63146.0
3386,0.0,,14.0,10033.0
3387,0.0,,4.0,6268.0
3388,1.0,35.0,12.0,7470.0
3389,0.0,25.0,,85013.0
3390,0.0,45.0,9.0,13203.0
3391,0.0,35.0,6.0,37919.0
3392,1.0,25.0,11.0,11217.0
3393,1.0,35.0,7.0,38018.0
3394,0.0,,1.0,6043.0
3395,,25.0,9.0,7307.0
3396,1.0,35.0,2.0,
3397,0.0,18.0,1.0,94706.0
3398,1.0,50.0,20.0,94117.0
3399,1.0,25.0,7.0,10025.0
3400,1.0,45.0,,44129.0
3401,1.0,25.0,11.0,13031.0
3402,1.0,56.0,16.0,48009.0
3403,1.0,35.0,12.0,92009.0
3404,1.0,18.0,0.0,60618.0
3405,1.0,35.0,3.0,13088.0
3406,0.0,45.0,0.0,10036.0
3407,,50.0,2.0,94122.0
3408,0.0,45.0,5.0,60050.0
3409,0.0,45.0,1.0,
3410,1.0,18.0,0.0,
3411,1.0,18.0,0.0,21015.0
3412,1.0,35.0,16.0,54729.0
3413,0.0,,12.0,77098.0
3414,1.0,50.0,7.0,92116.0
3415,1.0,18.0,10.0,79605.0
3416,0.0,25.0,1.0,55410.0
3417,1.0,18.0,4.0,76401.0
3418,0.0,18.0,4.0,55449.0
3419,1.0,25.0,20.0,90802.0
3420,1.0,,4.0,22807.0
3421,1.0,45.0,7.0,33135.0
3422,1.0,1.0,4.0,63376.0
3423,1.0,25.0,4.0,55417.0
3424,1.0,25.0,6.0,53217.0
3425,1.0,18.0,17.0,57106.0
3426,1.0,25.0,2.0,94114.0
3427,1.0,25.0,20.0,55105.0
3428,1.0,50.0,7.0,10003.0
3429,1.0,25.0,,94014.0
3430,0.0,45.0,0.0,8081.0
3431,1.0,,12.0,98027.0
3432,0.0,25.0,3.0,28001.0
3433,1.0,56.0,13.0,54720.0
3434,1.0,18.0,18.0,98118.0
3435,1.0,25.0,6.0,6511.0
3436,1.0,1.0,10.0,55317.0
3437,0.0,35.0,11.0,5602.0
3438,1.0,35.0,20.0,10038.0
3439,1.0,25.0,12.0,94118.0
3440,1.0,25.0,20.0,98119.0
3441,1.0,35.0,15.0,63117.0
3442,1.0,18.0,,92037.0
3443,1.0,25.0,,75230.0
3444,0.0,25.0,3.0,55408.0
3445,1.0,35.0,14.0,66013.0
3446,0.0,50.0,0.0,33313.0
3447,1.0,,17.0,
3448,,50.0,1.0,72118.0
3449,1.0,25.0,17.0,78749.0
3450,1.0,25.0,0.0,85712.0
3451,1.0,,7.0,77079.0
3452,1.0,45.0,,92805.0
3453,1.0,25.0,5.0,60074.0
3454,1.0,,0.0,62025.0
3455,0.0,35.0,17.0,78681.0
3456,,25.0,0.0,53713.0
3457,0.0,25.0,,90027.0
3458,1.0,35.0,7.0,77565.0
3459,1.0,50.0,1.0,
3460,0.0,1.0,,64093.0
3461,1.0,25.0,0.0,92121.0
3462,1.0,50.0,0.0,44126.0
3463,0.0,18.0,,60610.0
3464,1.0,50.0,7.0,94024.0
3465,1.0,,99.0,92821.0
3466,1.0,18.0,4.0,60202.0
3467,1.0,25.0,3.0,19147.0
3468,0.0,25.0,1.0,23185.0
3469,1.0,,2.0,98502.0
3470,0.0,35.0,7.0,10012.0
3471,1.0,50.0,11.0,44622.0
3472,1.0,,17.0,
3473,1.0,35.0,7.0,75013.0
3474,0.0,50.0,0.0,94521.0
3475,1.0,35.0,20.0,11215.0
3476,0.0,45.0,16.0,92106.0
3477,1.0,,17.0,19104.0
3478,1.0,35.0,7.0,91001.0
3479,1.0,18.0,5.0,65211.0
3480,1.0,45.0,12.0,92104.0
3481,1.0,18.0,20.0,7087.0
3482,1.0,45.0,17.0,99005.0
3483,0.0,,6.0,4240.0
3484,1.0,35.0,7.0,20716.0
3485,0.0,50.0,13.0,
3486,1.0,,12.0,10549.0
3487,1.0,35.0,,44256.0
3488,1.0,25.0,12.0,98100.0
3489,1.0,25.0,12.0,77042.0
3490,1.0,50.0,13.0,94706.0
3491,0.0,45.0,5.0,92649.0
3492,1.0,56.0,11.0,
3493,1.0,18.0,17.0,76116.0
3494,0.0,25.0,1.0,
3495,1.0,25.0,0.0,85283.0
3496,0.0,18.0,4.0,91405.0
3497,1.0,35.0,0.0,9142.0
3498,1.0,,4.0,48105.0
3499,0.0,,5.0,34610.0
3500,0.0,18.0,,65203.0
3501,1.0,18.0,4.0,95616.0
3502,0.0,18.0,0.0,
3503,0.0,56.0,13.0,37774.0
3504,0.0,50.0,0.0,2139.0
3505,1.0,35.0,18.0,10463.0
3506,0.0,45.0,3.0,48130.0
3507,1.0,50.0,13.0,62002.0
3508,1.0,1.0,1.0,48304.0
3509,0.0,18.0,4.0,48104.0
3510,,45.0,2.0,43229.0
3511,1.0,18.0,,19030.0
3512,1.0,25.0,12.0,27410.0
3513,1.0,56.0,7.0,93924.0
3514,1.0,18.0,3.0,85226.0
3515,0.0,18.0,4.0,68516.0
3516,0.0,35.0,7.0,4015.0
3517,,25.0,7.0,49321.0
3518,1.0,25.0,1.0,53711.0
3519,1.0,35.0,99.0,22181.0
3520,0.0,56.0,9.0,38558.0
3521,0.0,35.0,,48219.0
3522,1.0,35.0,16.0,12866.0
3523,,35.0,7.0,10583.0
3524,0.0,25.0,,94117.0
3525,0.0,,9.0,33445.0
3526,1.0,25.0,17.0,94133.0
3527,1.0,25.0,2.0,46142.0
3528,1.0,25.0,12.0,37013.0
3529,1.0,25.0,17.0,94901.0
3530,1.0,35.0,1.0,90731.0
3531,0.0,25.0,1.0,55455.0
3532,1.0,56.0,13.0,45322.0
3533,1.0,,20.0,64114.0
3534,1.0,25.0,6.0,
3535,1.0,25.0,7.0,60657.0
3536,1.0,,16.0,66502.0
3537,1.0,35.0,,30501.0
3538,1.0,50.0,13.0,
3539,0.0,35.0,,37043.0
3540,0.0,18.0,9.0,99703.0
3541,0.0,18.0,0.0,45212.0
3542,,25.0,12.0,10011.0
3543,1.0,35.0,0.0,
3544,1.0,35.0,17.0,30024.0
3545,1.0,25.0,2.0,55405.0
3546,0.0,25.0,,76021.0
3547,0.0,35.0,17.0,45014.0
3548,1.0,25.0,14.0,8742.0
3549,1.0,35.0,14.0,68108.0
3550,1.0,25.0,20.0,29205.0
3551,1.0,35.0,15.0,92627.0
3552,0.0,35.0,9.0,7728.0
3553,1.0,18.0,4.0,53213.0
3554,1.0,18.0,2.0,10012.0
3555,1.0,25.0,6.0,70508.0
3556,1.0,25.0,4.0,86314.0
3557,1.0,45.0,16.0,97068.0
3558,1.0,,,48083.0
3559,1.0,25.0,,98052.0
3560,0.0,,20.0,94025.0
3561,1.0,56.0,13.0,13123.0
3562,0.0,25.0,17.0,75006.0
3563,1.0,50.0,,
3564,0.0,18.0,4.0,94116.0
3565,0.0,1.0,10.0,2879.0
3566,1.0,,4.0,92107.0
3567,0.0,25.0,7.0,85214.0
3568,1.0,18.0,14.0,10017.0
3569,1.0,45.0,7.0,60139.0
3570,1.0,45.0,20.0,10019.0
3571,1.0,35.0,17.0,55113.0
3572,1.0,50.0,1.0,91030.0
3573,1.0,35.0,1.0,60640.0
3574,0.0,25.0,12.0,80126.0
3575,1.0,25.0,99.0,94122.0
3576,1.0,25.0,7.0,33309.0
3577,1.0,25.0,18.0,97034.0
3578,1.0,,13.0,48108.0
3579,1.0,56.0,13.0,3440.0
3580,1.0,50.0,2.0,32117.0
3581,1.0,35.0,12.0,97006.0
3582,0.0,,1.0,
3583,1.0,56.0,2.0,8825.0
3584,,25.0,7.0,24210.0
3585,0.0,35.0,,75240.0
3586,1.0,35.0,1.0,54481.0
3587,0.0,25.0,7.0,94107.0
3588,,25.0,7.0,30041.0
3589,0.0,,6.0,23229.0
3590,1.0,25.0,0.0,97401.0
3591,0.0,35.0,1.0,54650.0
3592,0.0,25.0,4.0,55455.0
3593,1.0,50.0,6.0,1545.0
3594,1.0,,20.0,97030.0
3595,1.0,25.0,14.0,45383.0
3596,0.0,50.0,7.0,12866.0
3597,1.0,35.0,,55402.0
3598,1.0,,0.0,48314.0
3599,0.0,25.0,,84037.0
3600,1.0,18.0,4.0,45251.0
3601,1.0,25.0,1.0,6877.0
3602,1.0,45.0,20.0,43201.0
3603,1.0,45.0,0.0,2131.0
3604,1.0,18.0,12.0,55112.0
3605,1.0,,12.0,53716.0
3606,0.0,35.0,7.0,7601.0
3607,1.0,25.0,7.0,55346.0
3608,1.0,,0.0,23518.0
3609,1.0,25.0,17.0,
3610,0.0,56.0,13.0,95050.0
3611,1.0,50.0,16.0,95070.0
3612,1.0,18.0,15.0,94061.0
3613,,25.0,3.0,32580.0
3614,1.0,,99.0,30318.0
3615,1.0,,4.0,
3616,1.0,25.0,1.0,56187.0
3617,1.0,45.0,12.0,64117.0
3618,1.0,,17.0,97030.0
3619,1.0,45.0,17.0,13152.0
3620,1.0,25.0,0.0,55987.0
3621,,18.0,4.0,
3622,0.0,18.0,4.0,21046.0
3623,0.0,,,55125.0
3624,1.0,25.0,6.0,43551.0
3625,0.0,25.0,5.0,40241.0
3626,0.0,25.0,3.0,85226.0
3627,1.0,50.0,11.0,4102.0
3628,1.0,25.0,14.0,97203.0
3629,1.0,1.0,10.0,91326.0
3630,1.0,18.0,0.0,63116.0
3631,1.0,25.0,12.0,94086.0
3632,0.0,18.0,4.0,60613.0
3633,1.0,35.0,2.0,45243.0
3634,1.0,,12.0,
3635,1.0,25.0,4.0,22903.0
3636,1.0,,14.0,85282.0
3637,1.0,35.0,12.0,98033.0
3638,1.0,,0.0,80906.0
3639,0.0,35.0,3.0,60187.0
3640,1.0,18.0,0.0,80302.0
3641,0.0,18.0,12.0,29708.0
3642,0.0,35.0,1.0,55417.0
3643,1.0,1.0,10.0,44906.0
3644,1.0,,6.0,94108.0
3645,0.0,25.0,7.0,90230.0
3646,1.0,18.0,10.0,92704.0
3647,1.0,25.0,11.0,55409.0
3648,1.0,35.0,12.0,32935.0
3649,1.0,,3.0,75006.0
3650,1.0,25.0,14.0,4240.0
3651,1.0,18.0,,
3652,1.0,25.0,8.0,92115.0
3653,1.0,56.0,1.0,80303.0
3654,1.0,25.0,12.0,
3655,1.0,18.0,19.0,55912.0
3656,1.0,18.0,4.0,31602.0
3657,0.0,,,22043.0
3658,1.0,25.0,0.0,55126.0
3659,0.0,,0.0,65550.0
3660,1.0,35.0,16.0,
3661,1.0,,4.0,44502.0
3662,0.0,,4.0,97233.0
3663,1.0,50.0,17.0,
3664,1.0,45.0,20.0,98027.0
3665,1.0,35.0,1.0,32312.0
3666,0.0,,0.0,40241.0
3667,1.0,45.0,1.0,60115.0
3668,0.0,45.0,9.0,
3669,1.0,35.0,16.0,92630.0
3670,,25.0,14.0,24450.0
3671,1.0,25.0,12.0,83815.0
3672,1.0,56.0,13.0,85248.0
3673,0.0,25.0,7.0,94121.0
3674,1.0,,17.0,78666.0
3675,1.0,35.0,7.0,95031.0
3676,0.0,1.0,0.0,27245.0
3677,1.0,25.0,16.0,53714.0
3678,1.0,56.0,13.0,12124.0
3679,1.0,,12.0,88005.0
3680,0.0,50.0,3.0,37772.0
3681,1.0,,,7002.0
3682,1.0,35.0,16.0,77301.0
3683,1.0,,16.0,
3684,1.0,25.0,11.0,37931.0
3685,1.0,25.0,16.0,37922.0
3686,1.0,25.0,12.0,98033.0
3687,1.0,18.0,19.0,98034.0
3688,,56.0,6.0,48070.0
3689,0.0,18.0,19.0,46556.0
3690,1.0,35.0,,92821.0
3691,1.0,25.0,4.0,98102.0
3692,1.0,56.0,11.0,48070.0
3693,1.0,45.0,16.0,94536.0
3694,1.0,,3.0,98037.0
3695,1.0,,11.0,44515.0
3696,1.0,25.0,7.0,6854.0
3697,1.0,18.0,14.0,97123.0
3698,0.0,,,11217.0
3699,1.0,56.0,16.0,60610.0
3700,0.0,,14.0,78251.0
3701,1.0,,7.0,55105.0
3702,1.0,25.0,0.0,30068.0
3703,0.0,18.0,14.0,85705.0
3704,0.0,25.0,7.0,78666.0
3705,1.0,18.0,4.0,61820.0
3706,1.0,18.0,4.0,91325.0
3707,1.0,25.0,1.0,91730.0
3708,1.0,50.0,7.0,7405.0
3709,0.0,,1.0,91901.0
3710,,18.0,0.0,10002.0
3711,1.0,25.0,18.0,37922.0
3712,0.0,25.0,99.0,98034.0
3713,0.0,56.0,13.0,78737.0
3714,1.0,25.0,2.0,20036.0
3715,1.0,50.0,7.0,94114.0
3716,1.0,45.0,17.0,94931.0
3717,1.0,,7.0,
3718,1.0,25.0,0.0,98122.0
3719,1.0,18.0,4.0,95616.0
3720,1.0,25.0,2.0,78748.0
3721,,25.0,0.0,91107.0
3722,1.0,35.0,,6810.0
3723,1.0,18.0,0.0,63011.0
3724,1.0,25.0,20.0,98105.0
3725,0.0,35.0,3.0,95826.0
3726,1.0,35.0,0.0,30906.0
3727,1.0,35.0,18.0,17350.0
3728,1.0,,20.0,55408.0
3729,,,1.0,8904.0
3730,0.0,50.0,99.0,95032.0
3731,,1.0,10.0,44224.0
3732,1.0,25.0,15.0,14803.0
3733,1.0,50.0,,43617.0
3734,1.0,25.0,20.0,90048.0
3735,1.0,25.0,7.0,85257.0
3736,1.0,56.0,17.0,28704.0
3737,1.0,35.0,7.0,98103.0
3738,1.0,25.0,,14613.0
3739,0.0,18.0,4.0,90025.0
3740,1.0,25.0,17.0,2140.0
3741,1.0,25.0,7.0,42518.0
3742,1.0,45.0,11.0,3301.0
3743,0.0,45.0,,40204.0
3744,0.0,35.0,0.0,37920.0
3745,,35.0,,96797.0
3746,1.0,25.0,0.0,6096.0
3747,1.0,25.0,3.0,98034.0
3748,1.0,25.0,7.0,
3749,1.0,35.0,7.0,80304.0
3750,1.0,25.0,17.0,52402.0
3751,1.0,18.0,16.0,11209.0
3752,1.0,45.0,17.0,
3753,,,14.0,55414.0
3754,1.0,,18.0,85213.0
3755,,25.0,17.0,95126.0
3756,1.0,,16.0,92129.0
3757,1.0,,14.0,2038.0
3758,1.0,45.0,1.0,91335.0
3759,1.0,35.0,14.0,60538.0
3760,1.0,25.0,8.0,95380.0
3761,1.0,50.0,17.0,39567.0
3762,0.0,56.0,1.0,55406.0
3763,1.0,35.0,,29631.0
3764,1.0,18.0,12.0,90210.0
3765,0.0,50.0,12.0,95472.0
3766,1.0,1.0,10.0,55345.0
3767,1.0,50.0,1.0,19481.0
3768,0.0,35.0,4.0,19104.0
3769,,25.0,4.0,53703.0
3770,1.0,25.0,17.0,80112.0
3771,1.0,,17.0,22181.0
3772,,50.0,17.0,85712.0
3773,1.0,56.0,13.0,27514.0
